"ROK","IDFPROV","EMISE","EMI_MNO_T"
2022,421400722,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.2720
2022,421400912,"oxid uhelnatý (CO)",0.2970
2022,421400912,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4080
2022,421400912,"tuhé znečišťující látky (TZL)",0.0790
2022,421401382,"těkavé organické látky (VOC)",0.23
2022,421401442,"těkavé organické látky (VOC)",0
2022,421409302,"tuhé znečišťující látky (TZL)",0.0980
2022,421409302,"těkavé organické látky (VOC)",3.96
2022,421409342,"tuhé znečišťující látky (TZL)",0.3450
2022,421470342,"těkavé organické látky (VOC)",1.1720
2022,421470452,"těkavé organické látky (VOC)",0.35
2022,421470482,"tuhé znečišťující látky (TZL)",0.5270
2022,421470612,"organické látky vyjádřené jako celkový organický uhlík (TOC)",6.6740
2022,421470612,"oxid uhelnatý (CO)",0.0090
2022,421470612,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1440
2022,421470612,"tuhé znečišťující látky (TZL)",11.2890
2022,421470612,"těkavé organické látky (VOC)",240.60
2022,421470702,"těkavé organické látky (VOC)",0.15
2022,421470712,"tuhé znečišťující látky (TZL)",0.2950
2022,421500022,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.5850
2022,421500102,"oxid uhelnatý (CO)",0.0010
2022,421500102,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0250
2022,421500102,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,421500102,"tuhé znečišťující látky (TZL)",0
2022,421500172,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,421500172,"oxid uhelnatý (CO)",0
2022,421500172,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.06
2022,421500222,"těkavé organické látky (VOC)",0.58
2022,421500242,"oxid uhelnatý (CO)",1.54
2022,421500242,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9550
2022,421500702,"těkavé organické látky (VOC)",1.98
2022,421570062,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,421570062,"oxid uhelnatý (CO)",0.0030
2022,421570062,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0220
2022,421570062,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0080
2022,421570062,"tuhé znečišťující látky (TZL)",0.0080
2022,421570062,"těkavé organické látky (VOC)",0.30
2022,421600032,"oxid uhelnatý (CO)",0.0130
2022,421600032,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0880
2022,421600412,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.48
2022,421610222,"oxid uhelnatý (CO)",0.0020
2022,421610222,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0050
2022,421610222,"tuhé znečišťující látky (TZL)",0.1520
2022,421633172,"oxid uhelnatý (CO)",0.0010
2022,421633172,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0170
2022,421635852,"těkavé organické látky (VOC)",0.6720
2022,421643632,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0351761160
2022,421643642,"tuhé znečišťující látky (TZL)",0
2022,421643892,"oxid uhelnatý (CO)",0.0060
2022,421643892,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1440
2022,421643892,"tuhé znečišťující látky (TZL)",0.0290
2022,421643892,"šestimocný chrom",0.000070
2022,421643942,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.57146790
2022,421670112,"oxid uhelnatý (CO)",0.8320
2022,421670112,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.7470
2022,421670112,"tuhé znečišťující látky (TZL)",0.9970
2022,421670232,"oxid uhelnatý (CO)",0.2570
2022,421670232,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.4670
2022,421670232,"tuhé znečišťující látky (TZL)",0.3910
2022,421670232,"těkavé organické látky (VOC)",0.0040
2022,421670282,"oxid uhelnatý (CO)",4.47
2022,421670282,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.20
2022,421670282,"tuhé znečišťující látky (TZL)",0.34
2022,510100042,"oxid uhelnatý (CO)",0.0020
2022,510100042,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0180
2022,510100042,"těkavé organické látky (VOC)",0.3840
2022,510100352,"oxid uhelnatý (CO)",0.2010
2022,510100352,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4730
2022,510100622,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0620
2022,510100622,"oxid uhelnatý (CO)",0.0040
2022,510100622,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.13
2022,510100622,"těkavé organické látky (VOC)",0.03
2022,510100712,"oxid uhelnatý (CO)",0.0010
2022,510100712,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0410
2022,510100832,"oxid uhelnatý (CO)",1.6180
2022,510100832,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6320
2022,510100832,"tuhé znečišťující látky (TZL)",0.9410
2022,510100932,"oxid uhelnatý (CO)",2.2680
2022,510100932,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.3850
2022,510100972,"tuhé znečišťující látky (TZL)",1.2910
2022,510100982,"tuhé znečišťující látky (TZL)",6.74
2022,510101002,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,510101002,"oxid uhelnatý (CO)",0
2022,510101002,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0970
2022,510101002,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,510101002,"tuhé znečišťující látky (TZL)",0
2022,510101012,"oxid uhelnatý (CO)",0.0030
2022,510101012,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0810
2022,510101072,"oxid uhelnatý (CO)",0.1060
2022,510101072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3870
2022,510101072,"tuhé znečišťující látky (TZL)",0.0640
2022,510101342,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5770
2022,510101412,"organické látky vyjádřené jako celkový organický uhlík (TOC)",3.6890
2022,510101412,"oxid uhelnatý (CO)",0.0010
2022,510101412,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0320
2022,510101412,"tuhé znečišťující látky (TZL)",0
2022,510101412,"těkavé organické látky (VOC)",0.0970
2022,510101852,"tuhé znečišťující látky (TZL)",4.3410
2022,510101882,"tuhé znečišťující látky (TZL)",0
2022,510101922,"oxid uhelnatý (CO)",0.0110
2022,510101922,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0690
2022,510101922,"tuhé znečišťující látky (TZL)",0.1440
2022,510101962,"tuhé znečišťující látky (TZL)",0.1150
2022,510102012,"tuhé znečišťující látky (TZL)",0.1520
2022,510102192,"tuhé znečišťující látky (TZL)",0.2020
2022,510102222,"tuhé znečišťující látky (TZL)",0.05
2022,510170282,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.3250
2022,510170282,"oxid uhelnatý (CO)",0.01
2022,510170282,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.22
2022,510170322,"oxid uhelnatý (CO)",8.0040
2022,510170322,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",14.65
2022,510170332,"oxid uhelnatý (CO)",7.5890
2022,510170332,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",13.68
2022,510170352,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.9530
2022,510170352,"tuhé znečišťující látky (TZL)",0
2022,510170382,"oxid uhelnatý (CO)",0.0560
2022,510170382,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.01
2022,510170382,"tuhé znečišťující látky (TZL)",0.0190
2022,510170542,"oxid uhelnatý (CO)",1.9490
2022,510170542,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.1470
2022,510170592,"oxid uhelnatý (CO)",2.4250
2022,510170592,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.1210
2022,510170592,"tuhé znečišťující látky (TZL)",0.6040
2022,510200892,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0040
2022,510223542,"oxid uhelnatý (CO)",0.2090
2022,510223542,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5430
2022,510223542,"tuhé znečišťující látky (TZL)",0.11
2022,510223552,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0010
2022,510223552,"oxid uhelnatý (CO)",0.0010
2022,510223552,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0170
2022,510223552,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0030
2022,510223552,"tuhé znečišťující látky (TZL)",0.0040
2022,510223822,"oxid uhelnatý (CO)",0.01
2022,510223822,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.17
2022,510223832,"oxid uhelnatý (CO)",0.0470
2022,510223832,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5320
2022,510223832,"tuhé znečišťující látky (TZL)",0.1220
2022,510223932,"tuhé znečišťující látky (TZL)",0.0610
2022,510270112,"oxid uhelnatý (CO)",2.3660
2022,510270112,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",6.3710
2022,510270242,"oxid uhelnatý (CO)",2.0490
2022,510270242,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.5860
2022,510300262,"oxid uhelnatý (CO)",0.0050
2022,510300262,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3090
2022,510300262,"tuhé znečišťující látky (TZL)",0.0070
2022,510300442,"tuhé znečišťující látky (TZL)",0.0010
2022,510300632,"těkavé organické látky (VOC)",0.5270
2022,510300852,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0
2022,510300852,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0
2022,510300882,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.01
2022,510300882,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0580
2022,510300882,"tuhé znečišťující látky (TZL)",0.0080
2022,510300932,"tuhé znečišťující látky (TZL)",0.0010
2022,510300992,"oxid uhelnatý (CO)",0.0020
2022,510300992,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0430
2022,510300992,"tuhé znečišťující látky (TZL)",0.0330
2022,510300992,"těkavé organické látky (VOC)",0.4640
2022,510301012,"oxid uhelnatý (CO)",3.0550
2022,510301012,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.1940
2022,510301012,"tuhé znečišťující látky (TZL)",0.2180
2022,510301012,"těkavé organické látky (VOC)",0.2170
2022,510301032,"těkavé organické látky (VOC)",0
2022,510301042,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0170
2022,510301042,"oxid uhelnatý (CO)",0.05
2022,510301042,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2740
2022,510301042,"tuhé znečišťující látky (TZL)",0
2022,510301042,"zinek",0
2022,510301062,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0060
2022,510301092,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0
2022,510301122,"oxid uhelnatý (CO)",0.7590
2022,510301122,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.7170
2022,510370042,"tuhé znečišťující látky (TZL)",0.1620
2022,510370052,"tuhé znečišťující látky (TZL)",0.7980
2022,510370062,"oxid uhelnatý (CO)",0.0030
2022,510370062,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0690
2022,510370162,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.3860
2022,510370162,"oxid uhelnatý (CO)",0.1030
2022,510370162,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2410
2022,510370182,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.000150
2022,510370182,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0050
2022,510370232,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.30
2022,510370232,"oxid uhelnatý (CO)",0.0180
2022,510370232,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1160
2022,510370232,"tuhé znečišťující látky (TZL)",0
2022,510370232,"těkavé organické látky (VOC)",2.5310
2022,510370262,"tuhé znečišťující látky (TZL)",0
2022,510370262,"šestimocný chrom",0.00000372
2022,510400032,"oxid uhelnatý (CO)",0.0060
2022,510400032,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0760
2022,510400032,"tuhé znečišťující látky (TZL)",0.0070
2022,510400032,"těkavé organické látky (VOC)",0.41
2022,510400192,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,510400192,"oxid uhelnatý (CO)",0.0260
2022,510400192,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1160
2022,510400192,"tuhé znečišťující látky (TZL)",0
2022,510400362,"oxid uhelnatý (CO)",0.0030
2022,510400362,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0850
2022,510400362,"těkavé organické látky (VOC)",0.20
2022,510400762,"tuhé znečišťující látky (TZL)",1.48
2022,510401832,"těkavé organické látky (VOC)",0
2022,510401902,"těkavé organické látky (VOC)",1.63
2022,510470042,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0180
2022,510470042,"oxid uhelnatý (CO)",0.0240
2022,510470042,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.4410
2022,510470042,"tuhé znečišťující látky (TZL)",0.0440
2022,510470042,"těkavé organické látky (VOC)",0.0270
2022,510500112,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0010
2022,510500112,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0050
2022,510500112,"tuhé znečišťující látky (TZL)",0.0010
2022,510500112,"těkavé organické látky (VOC)",0.0120
2022,510500362,"oxid uhelnatý (CO)",0.0050
2022,510500362,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1090
2022,510500502,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0010
2022,510500532,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1450
2022,510500532,"oxid uhelnatý (CO)",0.0310
2022,510500532,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.01
2022,510500532,"tuhé znečišťující látky (TZL)",0.0040
2022,510500532,"těkavé organické látky (VOC)",0.08
2022,510500602,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.1050
2022,510500682,"oxid uhelnatý (CO)",0.0010
2022,510500682,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0370
2022,510500712,"oxid uhelnatý (CO)",0.0020
2022,510500712,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1140
2022,510500772,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0320
2022,510500772,"oxid uhelnatý (CO)",0.2070
2022,510500772,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9520
2022,510500772,"tuhé znečišťující látky (TZL)",0.0490
2022,510500822,"oxid uhelnatý (CO)",0.0010
2022,510500822,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0220
2022,510500822,"tuhé znečišťující látky (TZL)",0.0040
2022,510501122,"oxid uhelnatý (CO)",0.02
2022,510501122,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1490
2022,510501262,"oxid uhelnatý (CO)",8.1560
2022,510501262,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",6.48
2022,510501342,"oxid uhelnatý (CO)",0.0530
2022,510501342,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9310
2022,510501342,"tuhé znečišťující látky (TZL)",0.0870
2022,510501382,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0080
2022,510501382,"oxid uhelnatý (CO)",0
2022,510501382,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0620
2022,510501382,"těkavé organické látky (VOC)",0.16
2022,510501592,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2230
2022,510501592,"oxid uhelnatý (CO)",3.7930
2022,510501592,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.5080
2022,510501592,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0020
2022,510501592,"tuhé znečišťující látky (TZL)",0.0470
2022,510501832,"tuhé znečišťující látky (TZL)",0
2022,510501912,"tuhé znečišťující látky (TZL)",1.8340
2022,510501952,"tuhé znečišťující látky (TZL)",0.3150
2022,510502122,"oxid uhelnatý (CO)",0.0020
2022,510502122,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0860
2022,510502142,"těkavé organické látky (VOC)",0.03
2022,510502502,"oxid uhelnatý (CO)",0.0010
2022,510502502,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0750
2022,510502502,"tuhé znečišťující látky (TZL)",0
2022,510502502,"těkavé organické látky (VOC)",2.1030
2022,510502562,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.3320
2022,510502562,"oxid uhelnatý (CO)",0.0020
2022,510502562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0410
2022,510502562,"tuhé znečišťující látky (TZL)",0
2022,510502562,"těkavé organické látky (VOC)",0.0120
2022,510502632,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1450
2022,510502632,"těkavé organické látky (VOC)",1.2210
2022,510502952,"oxid uhelnatý (CO)",0
2022,510502952,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0010
2022,510502952,"tuhé znečišťující látky (TZL)",0.6180
2022,510502982,"tuhé znečišťující látky (TZL)",0.6410
2022,510503132,"oxid uhelnatý (CO)",0.0020
2022,510503132,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0530
2022,510503152,"cín",0.000021
2022,510503152,"měď",0.00002205
2022,510503152,"zinek",0.00074676
2022,510506372,"tuhé znečišťující látky (TZL)",0.4080
2022,510506522,"oxid uhelnatý (CO)",0.0080
2022,510506522,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2130
2022,510506522,"těkavé organické látky (VOC)",0.0010
2022,510570172,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0
2022,510570172,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0240
2022,510570172,"tuhé znečišťující látky (TZL)",0
2022,510570302,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.2450
2022,510570302,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.2470
2022,510570302,"oxid uhelnatý (CO)",2.7550
2022,510570302,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.6390
2022,510570302,"tuhé znečišťující látky (TZL)",0.5230
