"Ukazatel","IndicatorType","Pohlaví","POHL2","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Hodnota"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Severovýchod","CZ05","1497560"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Jihovýchod","CZ06","1654211"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Střední Morava","CZ07","1232571"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Moravskoslezsko","CZ08","1249897"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Hlavní město Praha","CZ010","1212097"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Středočeský kraj","CZ020","1201827"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Jihočeský kraj","CZ031","633264"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Plzeňský kraj","CZ032","561074"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Karlovarský kraj","CZ041","307449"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Ústecký kraj","CZ042","831180"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Liberecký kraj","CZ051","433948"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Královéhradecký kraj","CZ052","552212"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Pardubický kraj","CZ053","511400"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Kraj Vysočina","CZ063","513677"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Jihomoravský kraj","CZ064","1140534"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Olomoucký kraj","CZ071","641791"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Zlínský kraj","CZ072","590780"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2007","2007","Moravskoslezský kraj","CZ080","1249897"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Česko","CZ","10467542"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Praha","CZ01","1233211"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Střední Čechy","CZ02","1230691"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Jihozápad","CZ03","1205955"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Severozápad","CZ04","1144294"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Severovýchod","CZ05","1507030"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Jihovýchod","CZ06","1662557"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Střední Morava","CZ07","1233549"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Moravskoslezsko","CZ08","1250255"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Hlavní město Praha","CZ010","1233211"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Středočeský kraj","CZ020","1230691"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Jihočeský kraj","CZ031","636328"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Plzeňský kraj","CZ032","569627"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Karlovarský kraj","CZ041","308403"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Ústecký kraj","CZ042","835891"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Liberecký kraj","CZ051","437325"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Královéhradecký kraj","CZ052","554520"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Pardubický kraj","CZ053","515185"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Kraj Vysočina","CZ063","515411"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Jihomoravský kraj","CZ064","1147146"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Olomoucký kraj","CZ071","642137"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Zlínský kraj","CZ072","591412"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2008","2008","Moravskoslezský kraj","CZ080","1250255"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Česko","CZ","10506813"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Praha","CZ01","1249026"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Střední Čechy","CZ02","1247533"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Jihozápad","CZ03","1209506"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Severozápad","CZ04","1143834"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Severovýchod","CZ05","1509758"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Jihovýchod","CZ06","1666700"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Střední Morava","CZ07","1233083"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Moravskoslezsko","CZ08","1247373"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Hlavní město Praha","CZ010","1249026"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Středočeský kraj","CZ020","1247533"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Jihočeský kraj","CZ031","637643"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Plzeňský kraj","CZ032","571863"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Karlovarský kraj","CZ041","307636"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Ústecký kraj","CZ042","836198"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Liberecký kraj","CZ051","439027"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Královéhradecký kraj","CZ052","554402"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Pardubický kraj","CZ053","516329"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Kraj Vysočina","CZ063","514992"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Jihomoravský kraj","CZ064","1151708"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Olomoucký kraj","CZ071","642041"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Zlínský kraj","CZ072","591042"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2009","2009","Moravskoslezský kraj","CZ080","1247373"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Česko","CZ","10532770"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Praha","CZ01","1257158"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Střední Čechy","CZ02","1264978"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Jihozápad","CZ03","1210751"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Severozápad","CZ04","1143489"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Severovýchod","CZ05","1511909"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Jihovýchod","CZ06","1669223"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Střední Morava","CZ07","1232042"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Moravskoslezsko","CZ08","1243220"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Hlavní město Praha","CZ010","1257158"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Středočeský kraj","CZ020","1264978"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Jihočeský kraj","CZ031","638706"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Plzeňský kraj","CZ032","572045"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Karlovarský kraj","CZ041","307444"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Ústecký kraj","CZ042","836045"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Liberecký kraj","CZ051","439942"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Královéhradecký kraj","CZ052","554803"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Pardubický kraj","CZ053","517164"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Kraj Vysočina","CZ063","514569"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Jihomoravský kraj","CZ064","1154654"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Olomoucký kraj","CZ071","641681"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Zlínský kraj","CZ072","590361"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2010","2010","Moravskoslezský kraj","CZ080","1243220"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Česko","CZ","10505445"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Praha","CZ01","1241664"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Střední Čechy","CZ02","1279345"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Jihozápad","CZ03","1207847"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Severozápad","CZ04","1131191"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Severovýchod","CZ05","1508867"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Jihovýchod","CZ06","1678250"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Střední Morava","CZ07","1227668"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Moravskoslezsko","CZ08","1230613"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Hlavní město Praha","CZ010","1241664"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Středočeský kraj","CZ020","1279345"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Jihočeský kraj","CZ031","636138"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Plzeňský kraj","CZ032","571709"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Karlovarský kraj","CZ041","303165"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Ústecký kraj","CZ042","828026"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Liberecký kraj","CZ051","438600"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Královéhradecký kraj","CZ052","553856"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Pardubický kraj","CZ053","516411"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Kraj Vysočina","CZ063","511937"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Jihomoravský kraj","CZ064","1166313"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Olomoucký kraj","CZ071","638638"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Zlínský kraj","CZ072","589030"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2011","2011","Moravskoslezský kraj","CZ080","1230613"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Česko","CZ","10516125"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Praha","CZ01","1246780"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Střední Čechy","CZ02","1291816"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Jihozápad","CZ03","1209298"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Severozápad","CZ04","1128490"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Severovýchod","CZ05","1507980"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Jihovýchod","CZ06","1679857"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Střední Morava","CZ07","1225302"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Moravskoslezsko","CZ08","1226602"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Hlavní město Praha","CZ010","1246780"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Středočeský kraj","CZ020","1291816"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Jihočeský kraj","CZ031","636611"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Plzeňský kraj","CZ032","572687"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Karlovarský kraj","CZ041","301726"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Ústecký kraj","CZ042","826764"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Liberecký kraj","CZ051","438594"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Královéhradecký kraj","CZ052","552946"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Pardubický kraj","CZ053","516440"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Kraj Vysočina","CZ063","511207"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Jihomoravský kraj","CZ064","1168650"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Olomoucký kraj","CZ071","637609"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Zlínský kraj","CZ072","587693"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2012","2012","Moravskoslezský kraj","CZ080","1226602"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Česko","CZ","10512419"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Praha","CZ01","1243201"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Střední Čechy","CZ02","1302336"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Jihozápad","CZ03","1210176"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Severozápad","CZ04","1125429"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Severovýchod","CZ05","1506503"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Jihovýchod","CZ06","1680287"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Střední Morava","CZ07","1222655"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Moravskoslezsko","CZ08","1221832"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Hlavní město Praha","CZ010","1243201"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Středočeský kraj","CZ020","1302336"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Jihočeský kraj","CZ031","636707"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Plzeňský kraj","CZ032","573469"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Karlovarský kraj","CZ041","300309"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Ústecký kraj","CZ042","825120"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Liberecký kraj","CZ051","438609"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Královéhradecký kraj","CZ052","551909"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Pardubický kraj","CZ053","515985"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Kraj Vysočina","CZ063","510209"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Jihomoravský kraj","CZ064","1170078"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Olomoucký kraj","CZ071","636356"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Zlínský kraj","CZ072","586299"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2013","2013","Moravskoslezský kraj","CZ080","1221832"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2014","2014","Česko","CZ","10538275"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2014","2014","Praha","CZ01","1259079"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2014","2014","Střední Čechy","CZ02","1315299"
"Počet obyvatel k 31. 12. (koncový stav)","2406K2","Celkem","0","2014","2014","Jihozápad","CZ03","1212423"
