"ROK","IDFPROV","EMISE","EMI_MNO_T"
2023,654460761,"oxid uhelnatý (CO)",0
2023,654460761,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4720
2023,654960013,"tuhé znečišťující látky (TZL)",0.6030
2023,655010013,"tuhé znečišťující látky (TZL)",0.07
2023,655010023,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0.0040
2023,655010023,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5990
2023,655010023,"oxid uhelnatý (CO)",0.0010
2023,655010023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0390
2023,655010023,"tuhé znečišťující látky (TZL)",2.1820
2023,655010033,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2023,655010033,"oxid uhelnatý (CO)",0
2023,655010033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0
2023,655010033,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2023,655010033,"tuhé znečišťující látky (TZL)",0.4350
2023,655010043,"oxid uhelnatý (CO)",2.41
2023,655010043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.73
2023,655010043,"tuhé znečišťující látky (TZL)",0.0450
2023,655018051,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",1.7460
2023,655018051,"antimon",0.007388495956
2023,655018051,"arsen",1.799383699567
2023,655018051,"benzo(a)pyren",0.000038080349
2023,655018051,"benzo(b)fluoranten",0.000038080349
2023,655018051,"benzo(k)fluoranten",0.000038080349
2023,655018051,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",1.3113188620
2023,655018051,"chrom (bez šestimocného chromu)",0.064670362601
2023,655018051,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",2.6422503010
2023,655018051,"indeno(1,2,3-c,d)pyren",0.000038080349
2023,655018051,"kadmium",0.007323376626
2023,655018051,"kobalt (Co)",0.008510460990
2023,655018051,"mangan",0.109263997941
2023,655018051,"měď",0.025303126825
2023,655018051,"nikl",0.179333894408
2023,655018051,"olovo",0.025383128718
2023,655018051,"oxid uhelnatý (CO)",499.0630
2023,655018051,"oxid uhličitý",2893905.14778878
2023,655018051,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2432.1970
2023,655018051,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1620.9960
2023,655018051,"polychlorované bifenyly (PCB)",0.000000024813
2023,655018051,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000063648
2023,655018051,"rtuť",0.207776992080
2023,655018051,"selen",0.222444687236
2023,655018051,"thallium",0.007344222741
2023,655018051,"tuhé znečišťující látky (TZL)",109.37
2023,655018051,"vanad",0.008843875046
2023,655018051,"zinek",1.477766332308
2023,655018063,"tuhé znečišťující látky (TZL)",1.9360
2023,655720033,"tuhé znečišťující látky (TZL)",0.0410
2023,655720053,"oxid uhelnatý (CO)",0.3230
2023,655720053,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",6.5630
2023,655720103,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.55
2023,655720103,"těkavé organické látky (VOC)",3.2120
2023,655740013,"tuhé znečišťující látky (TZL)",0.2720
2023,655820013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0140
2023,655840033,"oxid uhelnatý (CO)",0.0010
2023,655840033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0230
2023,655840033,"těkavé organické látky (VOC)",0.3070
2023,655840043,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0.1560
2023,655840043,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2730
2023,655840043,"oxid uhelnatý (CO)",0.01
2023,655840043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0420
2023,655840043,"tuhé znečišťující látky (TZL)",0.0010
2023,655840131,"oxid uhelnatý (CO)",0.1160
2023,655840131,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.2120
2023,655840131,"těkavé organické látky (VOC)",0.0650
2023,655850013,"těkavé organické látky (VOC)",0.5760
2023,655850023,"tuhé znečišťující látky (TZL)",0
2023,655970253,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2860
2023,655970253,"oxid uhelnatý (CO)",0.0590
2023,655970253,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0170
2023,655970253,"tuhé znečišťující látky (TZL)",0.0090
2023,655970253,"těkavé organické látky (VOC)",2.3120
2023,655970263,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0360
2023,655970263,"oxid uhelnatý (CO)",0.0070
2023,655970263,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0020
2023,655970263,"tuhé znečišťující látky (TZL)",0.0010
2023,655970263,"těkavé organické látky (VOC)",0.0430
2023,655970283,"těkavé organické látky (VOC)",0.7250
2023,655970383,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0080
2023,655970383,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.0010
2023,655970383,"jiné znečišťující látky a jejich směsi výše neuvedené",0.0110
2023,655970383,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.12
2023,655970383,"oxid uhelnatý (CO)",0.0770
2023,655970383,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.3820
2023,655970383,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.3070
2023,655970383,"tuhé znečišťující látky (TZL)",0.0060
2023,655970383,"těkavé organické látky (VOC)",0.1920
2023,655970431,"antimon",0.00003785
2023,655970431,"arsen",0.0000074143
2023,655970431,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0117
2023,655970431,"chrom (bez šestimocného chromu)",0.0000312180
2023,655970431,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.003820
2023,655970431,"kadmium",0.0000054632
2023,655970431,"kobalt (Co)",0.0000074143
2023,655970431,"mangan",0.00001873
2023,655970431,"měď",0.00003512
2023,655970431,"nikl",0.0000191210
2023,655970431,"olovo",0.0000819473
2023,655970431,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1010
2023,655970431,"oxid uhelnatý (CO)",0.3670
2023,655970431,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.4190
2023,655970431,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.1640
2023,655970431,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000000741
2023,655970431,"rtuť",0.00020760
2023,655970431,"thallium",0.0000074143
2023,655970431,"tuhé znečišťující látky (TZL)",0.0780
2023,655970431,"vanad",0.0000058534
2023,655970433,"oxid uhelnatý (CO)",0.0780
2023,655970433,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.57
2023,655970443,"oxid uhelnatý (CO)",0.7540
2023,655970443,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.9820
2023,655970453,"oxid uhelnatý (CO)",0.7710
2023,655970453,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.0510
2023,655970961,"oxid uhelnatý (CO)",0.3150
2023,655970961,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.5120
2023,655970961,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0150
2023,655970961,"tuhé znečišťující látky (TZL)",0.0320
2023,655971141,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1840
2023,655971141,"oxid uhelnatý (CO)",0.0020
2023,655971141,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0380
2023,655971141,"těkavé organické látky (VOC)",0.2170
2023,655971191,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1280
2023,655971191,"oxid uhelnatý (CO)",0.07
2023,655971191,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3040
2023,655971191,"těkavé organické látky (VOC)",0.5870
2023,655978011,"oxid uhelnatý (CO)",0.0040
2023,655978011,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1460
2023,655978011,"těkavé organické látky (VOC)",0.8870
2023,655978021,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.02243530
2023,655978021,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0710
2023,655978021,"tuhé znečišťující látky (TZL)",0.0010
2023,655978021,"zinek",0.000531
2023,655978071,"oxid uhelnatý (CO)",0.0150
2023,655978071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1730
2023,655978071,"tuhé znečišťující látky (TZL)",0
2023,655978071,"těkavé organické látky (VOC)",0.5230
2023,655978123,"oxid uhelnatý (CO)",0.0080
2023,655978123,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0470
2023,655978123,"tuhé znečišťující látky (TZL)",0.0170
2023,656030063,"těkavé organické látky (VOC)",1.3350
2023,656100393,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2023,656100393,"oxid uhelnatý (CO)",0
2023,656100393,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0070
2023,656100393,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2023,656100393,"tuhé znečišťující látky (TZL)",0
2023,656130073,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.004870
2023,656130073,"kyselina sírová",0.3280
2023,656130073,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.07
2023,656130073,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.4230
2023,656130073,"tuhé znečišťující látky (TZL)",0.0260
2023,656130083,"těkavé organické látky (VOC)",0.3150
2023,656130093,"oxid uhelnatý (CO)",1.1110
2023,656130093,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.8260
2023,656130103,"oxid uhelnatý (CO)",0.3690
2023,656130103,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.8160
2023,656131071,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2280
2023,656131071,"oxid uhelnatý (CO)",0.0020
2023,656131071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.19
2023,656131071,"tuhé znečišťující látky (TZL)",0.0720
2023,656260013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.1970
2023,656260013,"oxid uhelnatý (CO)",0.4770
2023,656260013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.3270
2023,656260013,"tuhé znečišťující látky (TZL)",0
2023,656260013,"těkavé organické látky (VOC)",2.3630
2023,656300053,"oxid uhelnatý (CO)",0.4270
2023,656300053,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.4710
2023,656430083,"oxid uhelnatý (CO)",0.6260
2023,656430083,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.9790
2023,656430093,"oxid uhelnatý (CO)",0.27
2023,656430093,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.55
2023,656430103,"tuhé znečišťující látky (TZL)",0.1480
2023,656510023,"tuhé znečišťující látky (TZL)",29.4560
2023,656510063,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0940
2023,656561111,"oxid uhelnatý (CO)",0.0020
2023,656561111,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0020
2023,656561123,"tuhé znečišťující látky (TZL)",0.2030
2023,656930581,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.7210
2023,656930581,"těkavé organické látky (VOC)",2.1490
2023,656950033,"tuhé znečišťující látky (TZL)",0.20
2023,657000291,"antimon",0.005632
2023,657000291,"arsen",0.000096
2023,657000291,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.018399
2023,657000291,"chrom (bez šestimocného chromu)",0.000301
2023,657000291,"cín",0.000051
2023,657000291,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.143690
2023,657000291,"kadmium",0.000283
2023,657000291,"kobalt (Co)",0.000009
2023,657000291,"mangan",0.000027
2023,657000291,"měď",0.000110
2023,657000291,"nikl",0.000044
2023,657000291,"olovo",0.000287
2023,657000291,"oxid uhelnatý (CO)",0.0420
2023,657000291,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.2750
2023,657000291,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0470
2023,657000291,"selen",0.000314
2023,657000291,"tuhé znečišťující látky (TZL)",0.4330
2023,657000291,"vanad",0.000046
2023,657130033,"oxid uhelnatý (CO)",0.0040
2023,657130033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0870
2023,657130033,"těkavé organické látky (VOC)",9.1450
2023,657130131,"oxid uhelnatý (CO)",0.1220
2023,657130131,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1670
2023,657130131,"těkavé organické látky (VOC)",0.8020
2023,657138201,"těkavé organické látky (VOC)",0.0550
2023,657230051,"oxid uhelnatý (CO)",0
2023,657230051,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0010
2023,657330043,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5640
2023,657330043,"oxid uhelnatý (CO)",0.0020
2023,657330043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0360
2023,657330043,"tuhé znečišťující látky (TZL)",0.0210
2023,657330051,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0670
2023,657330051,"oxid uhelnatý (CO)",2.0940
2023,657330051,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.8110
2023,657330083,"tuhé znečišťující látky (TZL)",0.3640
2023,657330113,"oxid uhelnatý (CO)",0.0070
2023,657330113,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.87
2023,657330153,"oxid uhelnatý (CO)",0.35
2023,657330153,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6090
2023,657330163,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.06
2023,657330163,"tuhé znečišťující látky (TZL)",0.0220
2023,657330173,"těkavé organické látky (VOC)",33.0670
2023,657330203,"tuhé znečišťující látky (TZL)",0.0340
2023,657420013,"oxid uhelnatý (CO)",0.0010
2023,657420013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0180
2023,657420013,"tuhé znečišťující látky (TZL)",0.7160
2023,657561013,"tuhé znečišťující látky (TZL)",0.3130
2023,657670023,"těkavé organické látky (VOC)",1.6250
2023,657920023,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0040
2023,657920023,"tuhé znečišťující látky (TZL)",0.0050
2023,658150033,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0280
2023,658220043,"tuhé znečišťující látky (TZL)",0.1270
2023,658240013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0770
2023,658260043,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0
2023,658260043,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2023,658260043,"oxid uhelnatý (CO)",0
2023,658260043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0
2023,658260043,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2023,658260043,"tuhé znečišťující látky (TZL)",0
2023,658260043,"těkavé organické látky (VOC)",0
2023,658390361,"organické látky vyjádřené jako celkový organický uhlík (TOC)",3.0880
2023,658390361,"oxid uhelnatý (CO)",0.03
2023,658390361,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1810
2023,658390361,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0010
2023,658390361,"tuhé znečišťující látky (TZL)",0.0110
2023,658390531,"těkavé organické látky (VOC)",0.2020
2023,658610063,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0130
2023,658610063,"tuhé znečišťující látky (TZL)",0.02
2023,658690153,"oxid uhelnatý (CO)",0.1210
2023,658690153,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.50
2023,658690153,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2023,658690153,"tuhé znečišťující látky (TZL)",0.1220
2023,658690163,"oxid uhelnatý (CO)",0
2023,658690163,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0020
2023,658690163,"tuhé znečišťující látky (TZL)",0.1510
2023,658720033,"oxid uhelnatý (CO)",0.4890
2023,658720033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4580
2023,658720133,"oxid uhelnatý (CO)",4.2220
2023,658720133,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.0310
2023,658720133,"tuhé znečišťující látky (TZL)",0.0260
2023,658720143,"tuhé znečišťující látky (TZL)",0.1580
2023,658720153,"tuhé znečišťující látky (TZL)",0
2023,658720163,"oxid uhelnatý (CO)",0.0190
2023,658720163,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0620
2023,658720163,"tuhé znečišťující látky (TZL)",0.01
2023,658720163,"těkavé organické látky (VOC)",0.4020
2023,658727123,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0080
2023,659190013,"tuhé znečišťující látky (TZL)",0
2023,659200921,"oxid uhelnatý (CO)",4.1370
2023,659200921,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",9.8240
2023,659310023,"oxid uhelnatý (CO)",0.02
2023,659310023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.8120
2023,659310023,"těkavé organické látky (VOC)",2.0150
2023,659330013,"tuhé znečišťující látky (TZL)",1.06
2023,659330761,"oxid uhelnatý (CO)",12.29
2023,659330761,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",8.07
2023,659330761,"tuhé znečišťující látky (TZL)",0.01
2023,659378181,"oxid uhelnatý (CO)",7.6530
2023,659378181,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",6.3650
2023,659400023,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.03990968
2023,659400023,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.02157280
2023,659400023,"oxid uhelnatý (CO)",67.9780
2023,659400023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",30.2220
2023,659400023,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",20.3320
2023,659400023,"tuhé znečišťující látky (TZL)",1.8550
2023,659400023,"těkavé organické látky (VOC)",6.7680
2023,659520023,"tuhé znečišťující látky (TZL)",7.2790
2023,659540143,"arsen",0.000949
2023,659540143,"kadmium",0.000543
2023,659540143,"olovo",0.009816
2023,659540143,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0640
2023,659540143,"oxid uhelnatý (CO)",0.1110
